id,company_id,year,net_profit_margin_pct,operating_profit_margin_pct,return_on_equity_pct,debt_to_equity,interest_coverage,asset_turnover,free_cash_flow_cr,capex_cr,earnings_per_share,book_value_per_share,dividend_payout_ratio_pct,total_debt_cr,cash_from_operations_cr
452,HAL,Mar 2021,14.16,23,2249.31,0.0417,21.3521,123.0215,13934,1190,48,2.88,31,6,15124
453,HAL,Mar 2022,20.66,22,3324.18,0.0784,98.5538,121.8812,-2609,12789,76,3.06,26,12,10180
454,HAL,Mar 2023,21.58,25,3283.05,0.2655,130.3281,99.3653,3102,5734,87,3.54,32,47,8836
455,HAL,Mar 2024,25,32,3816.58,0.6181,270.8837,67.5133,1814,6412,114,3.98,31,123,8226
456,HAVELLS,Mar 2013,8.14,9,40.29,0.681,7.2846,1.6005,494,144,9,2.3258,16,982,638
457,HAVELLS,Mar 2014,5.54,10,26.77,0.6327,7.9608,1.5099,492,376,7,2.6871,42,1054,868
458,HAVELLS,Mar 2015,4.55,9,21.18,0.2332,8.3646,1.7686,478,485,6,2.9323,49,424,963
459,HAVELLS,Mar 2016,17.12,10,42.95,0.0443,19.1758,1.731,392,121,21,4.8823,29,134,513
460,HAVELLS,Mar 2017,8.06,13,15.08,0.0635,65.9231,1.1861,547,220,8,5.2839,44,208,767
461,HAVELLS,Mar 2018,8.14,13,17.72,0.0308,45.2,1.2282,154,946,11,5.9206,4,115,1100
462,HAVELLS,Mar 2019,7.82,12,18.77,0.0224,82.0625,1.4092,686,185,13,6.6635,36,94,501
463,HAVELLS,Mar 2020,7.79,11,17.05,0.0167,23.0196,1.3347,279,548,12,6.8444,34,72,827
464,HAVELLS,Mar 2021,9.98,15,20.17,0.1006,19.7333,1.1813,-103,763,17,8.2175,39,521,660
465,HAVELLS,Mar 2022,8.58,13,19.92,0.1026,28.8657,1.3245,969,759,19,9.5286,39,616,1728
466,HAVELLS,Mar 2023,6.34,10,16.18,0.0337,32.7091,1.5157,596,31,17,10.5175,44,223,565
467,HAVELLS,Mar 2024,6.84,10,17.07,0.0407,25.3571,1.4952,335,1618,20,11.8206,44,303,1953
468,HCLTECH,Jun 2013,15.79,22,30.69,0.0793,56.717,1.1421,2131,2361,14,9.4705,21,1044,4492
469,HCLTECH,Jun 2014,20.31,25,33.39,0.0521,76.4211,1.0722,1615,4842,23,13.9643,11,1018,6457
470,HCLTECH,Jun 2015,20,23,30.31,0.0268,105.6264,1.0413,3451,2088,26,8.6206,58,648,5539
471,HCLTECH,Mar 2017,18.09,22,26.12,0.0177,128.7528,1.0395,5105,3890,30,11.5611,40,582,8995
472,HCLTECH,Mar 2018,17.25,22,23.97,0.0153,180.8116,1.0538,6092,2236,31,13.0885,19,557,8328
473,HCLTECH,Mar 2019,16.75,23,24.46,0.1014,85.454,1.0356,5715,3256,37,15.2642,11,4195,8971
474,HCLTECH,Mar 2020,15.64,24,21.57,0.1558,35.4554,0.8534,1027,12332,41,9.4414,25,7986,13359
475,HCLTECH,Mar 2021,14.82,27,18.64,0.1146,41.047,0.876,13953,5665,41,11.0337,24,6864,19618
476,HCLTECH,Mar 2022,15.79,24,21.84,0.1024,67.6991,0.9632,18497,1597,50,11.4022,84,6343,16900
477,HCLTECH,Mar 2023,14.63,22,22.7,0.0733,67.949,1.088,14436,3573,55,12.0451,88,4794,18009
478,HCLTECH,Mar 2024,14.29,22,23.01,0.0844,46.4611,1.1102,15840,6608,58,12.5715,90,5758,22448
479,HDFCBANK,Mar 2013,19.25,3534,18.84,9.1583,1.7722,0.088,-6749,902,14,7.6981,19,335588,-5847
480,HDFCBANK,Mar 2014,20.6,5602,19.85,9.4341,1.6294,0.0845,3112,1099,18,9.2015,19,416677,4211
481,HDFCBANK,Mar 2015,21.12,7214,16.95,8.0717,1.6947,0.0835,-22081,800,21,12.6056,19,509762,-21281
482,HDFCBANK,Mar 2016,20.3,9037,17.25,8.7423,1.79,0.0829,-35272,837,25,14.6846,19,649587,-34435
483,HDFCBANK,Mar 2017,20.9,11374,16.69,8.0784,1.8498,0.0821,16136,1146,30,17.8936,18,741550,17282
484,HDFCBANK,Mar 2018,21.76,13374,16.94,8.6207,1.8402,0.0773,16372,842,36,21.1173,18,944817,17214
485,HDFCBANK,Mar 2019,21.34,16592,14.61,7.0294,1.8405,0.0813,-64375,1503,41,28.1969,18,1080235,-62872
486,HDFCBANK,Mar 2020,22.34,14593,15.48,7.5587,1.8277,0.0773,-18272,1403,50,32.1821,5,1333041,-16869
487,HDFCBANK,Mar 2021,24.78,16848,15.18,7.2037,1.9197,0.0714,40653,1823,58,38.078,11,1511418,42476
488,HDFCBANK,Mar 2022,28.07,20795,15.43,7.217,1.7813,0.064,-14011,2051,69,44.5634,23,1784970,-11960
489,HDFCBANK,Mar 2023,27.03,29932,15.94,7.3909,1.8595,0.0675,17822,2992,82,51.8706,23,2139212,20814
490,HDFCBANK,Mar 2024,23.07,-44685,14.34,6.8088,1.4008,0.0704,35669,16600,84,60.0521,23,3107503,19069
491,HDFCLIFE,Mar 2013,3.18,525,33.43,0,483.5357,0.3354,,,2,0.067,0,0,
492,HDFCLIFE,Mar 2014,4.22,605,37.6,0,68.7344,0.3284,,,4,0.0966,14,0,
493,HDFCLIFE,Mar 2015,2.89,874,30.93,0,333.4684,0.3927,945,3514,4,0.1274,18,0,4459
494,HDFCLIFE,Mar 2016,4.5,953,26.33,0,159.1852,0.237,1725,3962,4,0.1555,22,0,5687
495,HDFCLIFE,Mar 2017,2.89,972,23.18,0,213.5036,0.3223,1053,5177,4,0.1915,25,0,6230
496,HDFCLIFE,Mar 2018,3.43,1074,23.53,0,110.5993,0.292,2318,4421,6,0.2338,25,0,6739
497,HDFCLIFE,Mar 2019,3.29,1215,22.65,0,276.7868,0.2988,-314,10182,6,0.2797,26,0,9868
498,HDFCLIFE,Mar 2020,4.41,1141,19.05,0,76.5393,0.2222,-401,7789,6,0.3371,0,0,7388
499,HDFCLIFE,Mar 2021,1.9,1235,15.75,0.0694,157.9685,0.3981,751,8952,7,0.4275,30,600,9703
500,HDFCLIFE,Mar 2022,1.98,778,8.5,0.0384,86.6175,0.2909,5142,801,6,0.7389,27,600,5943
501,HDFCLIFE,Mar 2023,1.95,80,10.53,0.0731,48.801,0.283,-3188,10071,6,0.6046,30,950,6883
502,HDFCLIFE,Mar 2024,1.55,531,10.73,0.0648,192.2895,0.3353,-2893,13614,7,0.6818,27,950,10721
503,HEROMOTOCO,Mar 2014,8.32,3553,37.38,0.0505,50.5488,2.497,1347,1616,105,14.0575,62,284,2963
504,HEROMOTOCO,Mar 2015,8.58,3520,36.15,0.0153,73.9415,2.5848,2217,31,118,16.35,51,100,2186
505,HEROMOTOCO,Mar 2016,10.94,4424,35.23,0.0263,57.1235,2.2067,1422,2300,157,22.085,46,232,3722
506,HEROMOTOCO,Mar 2017,12.39,4585,34.37,0.0253,28.9651,1.8685,2035,1972,179,25.79,47,261,4007
507,HEROMOTOCO,Mar 2018,11.47,5334,31.09,0.019,48.1206,1.8657,2159,1858,186,29.93,51,228,4017
508,HEROMOTOCO,Mar 2019,10.2,5025,26.42,0.0238,39.0837,1.8359,2330,1298,172,32.8,50,312,1032
509,HEROMOTOCO,Mar 2020,12.51,4070,25.4,0.0314,17.5718,1.4869,2699,2819,182,36.015,49,453,5518
510,HEROMOTOCO,Mar 2021,9.48,4058,19.05,0.0379,48.6709,1.3404,1821,2289,146,38.54,72,584,4110
511,HEROMOTOCO,Mar 2022,7.88,3256,14.7,0.0382,48.2679,1.3147,1882,222,116,39.6175,82,605,2104
512,HEROMOTOCO,Mar 2023,8.2,4099,16.81,0.0341,53.037,1.4282,2193,421,141,41.64,71,568,2614
513,HEROMOTOCO,Mar 2024,9.9,5235,21.14,0.0342,47.2685,1.4449,3095,1828,187,44.2475,75,606,4923
514,HINDALCO,Mar 2013,3.75,7699,8.51,1.612,65.2601,0.665,-10824,13801,16,18.4974,6,56951,2977
515,HINDALCO,Mar 2014,2.5,8024,5.41,1.5948,117.6957,0.6356,-139,8095,11,19.7107,9,64756,7956
516,HINDALCO,Mar 2015,0.25,8844,0.68,1.7863,-114.7175,0.7357,3270,3873,4,18.5164,24,68468,7143
517,HINDALCO,Mar 2016,-0.71,7778,-1.73,1.6635,60.6593,0.6997,8468,3220,-1,19.6179,-82,67552,11688
518,HINDALCO,Mar 2017,1.88,12317,4.09,1.3855,73.3548,0.6855,9811,2876,8,20.6543,13,63817,12687
519,HINDALCO,Mar 2018,5.28,13695,11.09,0.9494,35.2553,0.7835,16231,5333,27,24.5973,4,52074,10898
520,HINDALCO,Mar 2019,4.21,15511,9.56,0.9115,102.079,0.859,6521,5456,24,25.9014,5,52415,11977
521,HINDALCO,Mar 2020,3.19,14306,6.46,1.1729,114.6247,0.7007,5518,7227,17,26.2689,6,68399,12745
522,HINDALCO,Mar 2021,2.64,17559,5.23,1.0101,-115.9696,0.6991,-8048,25280,16,29.9698,19,67206,17232
523,HINDALCO,Mar 2022,7.04,28347,17.56,0.8247,133.0623,0.8792,10065,6773,61,35.2212,6,64486,16838
524,HINDALCO,Mar 2023,4.52,22666,10.65,0.6359,153.4399,0.9987,11649,7559,45,42.7054,7,60291,19208
525,HINDALCO,Mar 2024,4.7,23872,9.57,0.5309,126.4654,0.936,9789,14267,45,47.8135,8,56356,24056
526,HINDUNILVR,Mar 2013,14.22,4220,134,0.0087,20.3028,2.2332,3668,63,18,1.3264,104,25,3605
527,HINDUNILVR,Mar 2014,13.53,4759,111.85,0.013,30.923,2.1255,3343,475,18,1.6375,71,46,3818
528,HINDUNILVR,Mar 2015,13.69,5412,108.67,0.0107,21.3128,2.2157,3430,138,20,1.8644,74,43,3292
529,HINDUNILVR,Mar 2016,12.9,5910,63.15,0.0269,54.1029,2.1758,3889,282,19,3.0431,83,177,4171
530,HINDUNILVR,Mar 2017,13.54,6328,66.58,0.0411,44.3119,2.1114,4012,1173,21,3.1222,82,277,5185
531,HINDUNILVR,Mar 2018,14.71,7499,71.79,0,79.5099,1.99,4996,1063,24,3.3708,83,0,6059
532,HINDUNILVR,Mar 2019,15.42,8880,77.03,0.0126,94.5745,2.1102,5362,438,28,3.6421,78,99,5800
533,HINDUNILVR,Mar 2020,16.98,9861,82.1,0,70.6297,1.974,9414,1791,31,3.8097,80,0,7623
534,HINDUNILVR,Mar 2021,17.01,11626,16.78,0,208.3941,0.6841,7935,1228,34,20.2868,119,0,9163
535,HINDUNILVR,Mar 2022,16.95,12857,18.12,0.0213,180.8858,0.7439,7320,1728,38,20.877,90,1043,9048
536,HINDUNILVR,Mar 2023,16.74,14147,20.16,0.0242,103.6964,0.829,8507,1484,43,21.406,91,1219,9991
537,HINDUNILVR,Mar 2024,16.61,14659,20.07,0.029,57.847,0.7886,10145,5324,44,21.7949,96,1484,15469
538,ICICIBANK,Mar 2013,22.57,-15085,14.73,7.0919,1.0795,0.0665,-1069,18563,15,5.9587,24,487659,17494
539,ICICIBANK,Mar 2014,23.6,-13084,15.28,7.1053,1.0911,0.0662,-8985,15750,17,6.6173,24,543055,6765
540,ICICIBANK,Mar 2015,23.55,-16120,15.28,7.0504,1.0989,0.0665,-25448,13175,19,7.3022,24,597207,-12273
541,ICICIBANK,Mar 2016,18.43,-26955,11.61,7.1347,1.24,0.0645,11585,12060,16,8.0921,29,671455,23645
542,ICICIBANK,Mar 2017,18.61,-37737,10.84,6.6985,1.2158,0.0618,50925,1711,16,8.9813,14,700874,52636
543,ICICIBANK,Mar 2018,14.64,-44906,8.23,7.3687,1.2804,0.0553,-31168,50551,12,8.6026,12,815198,19383
544,ICICIBANK,Mar 2019,7.9,-50971,4.98,7.8041,1.4109,0.0581,18389,30282,7,8.8637,15,891641,48671
545,ICICIBANK,Mar 2020,13.23,-45190,9.13,8.2518,1.3134,0.0616,37470,42095,15,9.495,0,1014636,79565
546,ICICIBANK,Mar 2021,22.84,-44805,12.92,7.0046,1.2644,0.0567,74384,63631,27,11.3946,8,1103840,138015
547,ICICIBANK,Mar 2022,27.82,-26558,14.58,6.8824,1.3,0.0544,18663,39448,36,13.0973,14,1252968,58111
548,ICICIBANK,Mar 2023,29.29,-17341,16.53,6.5264,1.3492,0.0618,-71460,67689,49,15.3542,16,1399894,-3771
549,ICICIBANK,Mar 2024,28.89,-14152,17.99,6.4456,1.3009,0.0675,12547,144737,63,18.2309,16,1651008,157284
550,ICICIGI,Mar 2013,8.8,-178,18.88,0,7.1451,0.3175,22,962,8,0.4279,0,0,984
551,ICICIGI,Mar 2014,11.95,-225,21.72,0,5.5973,0.2952,-111,706,12,0.538,0,0,595
552,ICICIGI,Mar 2015,13.82,-221,20.27,0,4.4869,0.2891,73,171,13,0.6456,15,0,-98
553,ICICIGI,Mar 2016,8.4,764,15.66,0,,0.3849,201,310,11,0.7225,26,0,511
554,ICICIGI,Mar 2017,9.34,919,18,0.1243,-3306.5,0.322,-362,1990,16,0.865,22,485,1628
555,ICICIGI,Mar 2018,12.47,-262,18.98,0.1068,4.5698,0.2323,494,1896,19,1.0002,17,485,2390
556,ICICIGI,Mar 2019,9.4,1669,19.43,0.0898,-4754.5,0.3342,120,2856,23,1.1894,26,485,2976
557,ICICIGI,Mar 2020,10.37,1772,19.47,0.0791,650.6667,0.3109,51,3382,26,1.3511,13,485,3433
558,ICICIGI,Mar 2021,12.11,2072,19.38,0.0638,842.25,0.3095,407,1367,32,1.6701,25,485,1774
559,ICICIGI,Mar 2022,7.93,1016,13.83,0.0277,18.5612,0.3152,944,135,26,1.8723,35,255,809
560,ICICIGI,Mar 2023,9.67,1264,16.55,0.0034,16.7699,0.3245,605,1685,35,2.1271,31,35,2290
561,ICICIGI,Mar 2024,9.37,2577,15.72,0.0029,160.0268,0.3236,486,1921,39,2.4757,28,35,2407
562,ICICIPRULI,Mar 2013,7.57,745,38.25,0,21.4267,0.2662,-1077,1564,11,0.2772,32,0,-2641
563,ICICIPRULI,Mar 2014,7.13,1504,35.61,0,158.0698,0.2687,3630,6012,11,0.3067,70,0,-2382
564,ICICIPRULI,Mar 2015,4.76,1655,31.15,0,762.8605,0.3404,-1299,1822,11,0.3677,51,0,523
565,ICICIPRULI,Mar 2016,7.91,1842,31,0.1933,,0.199,3661,27,12,0.3717,73,1029,3634
566,ICICIPRULI,Mar 2017,4.45,1806,26.26,0,277.0385,0.3032,3434,696,12,0.4464,63,0,4130
567,ICICIPRULI,Mar 2018,4.17,1771,24.63,0,280.8106,0.2738,301,5389,11,0.4578,59,0,5690
568,ICICIPRULI,Mar 2019,2.75,541,16.58,0,50.3358,0.2542,3818,7559,8,0.4785,40,0,11377
569,ICICIPRULI,Mar 2020,5.07,-319,14.79,0,13.5247,0.1347,-2201,10797,7,0.5023,11,0,8596
570,ICICIPRULI,Mar 2021,1.15,-390,10.5,0.1317,50.0731,0.3829,2230,5084,7,0.6343,30,1200,7314
571,ICICIPRULI,Mar 2022,1.19,-2163,8.29,0.131,20.597,0.26,1015,816,5,0.6373,10,1200,1831
572,ICICIPRULI,Mar 2023,1.61,-1757,8.06,0.1189,17.8571,0.1973,-1056,1145,6,0.7012,11,1200,89
573,ICICIPRULI,Mar 2024,0.94,-1829,7.73,0.109,31.0215,0.302,105,7420,6,0.7637,10,1200,-7315
574,INDUSINDBK,Mar 2013,15.19,286,13.91,8.3324,1.4314,0.0953,-660,174,20,1.4589,15,63576,-486
575,INDUSINDBK,Mar 2014,17.06,335,15.57,8.3229,1.3533,0.0948,-4280,174,27,1.7192,13,75264,-4106
576,INDUSINDBK,Mar 2015,18.51,288,16.85,8.9019,1.2308,0.0867,-1697,276,34,2.0121,12,94752,-1421
577,INDUSINDBK,Mar 2016,19.26,329,12.92,6.6679,1.2712,0.0831,-3185,258,38,2.9741,12,117996,-2927
578,INDUSINDBK,Mar 2017,19.91,379,13.89,7.2182,1.3635,0.0806,11284,285,48,3.4525,13,149026,11569
579,INDUSINDBK,Mar 2018,20.87,942,15.13,7.9664,1.3811,0.078,-20917,217,60,3.9735,12,189928,-20700
580,INDUSINDBK,Mar 2019,14.83,-437,12.37,9.0755,1.6435,0.0801,-7022,633,55,4.4255,14,242189,-6389
581,INDUSINDBK,Mar 2020,15.35,-553,12.73,7.5718,1.814,0.0937,-11513,526,64,5.001,0,262793,-12039
582,INDUSINDBK,Mar 2021,9.78,-2469,6.54,7.0916,2.4376,0.0799,44420,226,37,5.61,14,307528,44646
583,INDUSINDBK,Mar 2022,14.96,-839,9.67,7.1493,2.1594,0.0767,16249,351,60,6.1546,14,341005,16600
584,INDUSINDBK,Mar 2023,20.32,2067,13.53,7.0567,1.9019,0.0794,-12879,441,95,7.0389,15,385449,-12438
585,INDUSINDBK,Mar 2024,19.56,2978,14.25,6.8857,1.8795,0.0888,-17468,625,115,8.0716,14,432404,-16843
586,INFY,Mar 2013,23.37,29,24.82,0,2780.6,0.872,4451,2922,21,13.2846,25,0,7373
587,INFY,Mar 2014,21.26,27,23.93,0,1783.7778,0.8801,7262,2563,23,15.5699,34,0,9825
588,INFY,Mar 2015,23.2,28,24.39,0,1526.0833,0.8043,9352,999,27,8.8699,55,0,8353
589,INFY,Mar 2016,21.6,27,21.85,0,,0.8315,9143,885,29,5.3972,41,0,10028
590,INFY,Mar 2017,20.96,27,20.81,0,,0.8236,-3133,14664,31,6.0299,41,0,11531
591,INFY,Mar 2018,22.73,27,24.69,0,,0.8888,17751,4533,37,5.9672,59,0,13218
592,INFY,Mar 2019,18.64,24,23.73,0,,0.9835,14209,632,35,2.993,60,0,14841
593,INFY,Mar 2020,18.33,25,25.42,0.0708,147.4706,0.989,16672,331,39,3.0844,45,4633,17003
594,INFY,Mar 2021,19.33,28,25.44,0.0697,154.3077,0.9345,15851,7373,45,3.5947,59,5325,23224
595,INFY,Mar 2022,18.21,26,29.39,0.0726,168.93,1.0421,17400,6485,53,3.5915,59,5474,23885
596,INFY,Mar 2023,16.43,24,31.97,0.1101,133.2077,1.1779,21396,1071,58,3.6446,73,8299,22467
597,INFY,Mar 2024,17.08,24,29.79,0.0949,87.5234,1.1298,20117,5093,63,4.2548,,8359,25210
598,IOC,Mar 2013,0.79,3,5.75,1.4225,2.4232,1.9091,46,9294,3,2.5963,36,89671,9340
599,IOC,Mar 2014,1.43,4,10.26,1.3976,3.7468,1.8362,5601,18594,5,2.7971,30,94916,24195
600,IOC,Mar 2015,1.08,2,7.08,0.9428,3.9122,1.9219,35877,10215,3,2.8349,33,64893,46092
601,IOC,Mar 2016,3.59,6,13.8,0.6507,7.8167,1.4934,12014,13610,8,3.7966,28,58552,25624
602,IOC,Mar 2017,5.74,10,19.97,0.6197,10.2872,1.2983,10532,17684,14,2.1544,45,63271,28216
603,IOC,Mar 2018,5.37,10,19.87,0.5765,11.8681,1.4246,11996,17119,15,1.2013,90,65650,29115
604,IOC,Mar 2019,3.27,7,15.36,0.8604,7.9917,1.5749,-9822,22569,12,1.225,49,96765,12747
605,IOC,Mar 2020,-0.39,3,-1.97,1.3605,1.5345,1.4661,-21955,29101,-1,1.0391,-437,129790,7146
606,IOC,Mar 2021,5.98,11,19.46,1.043,15.2148,1.0248,26715,22935,15,1.2181,51,116649,49650
607,IOC,Mar 2022,4.37,8,19.27,0.9887,9.5508,1.4343,4453,21294,18,1.4545,46,132020,25747
608,IOC,Mar 2023,1.39,4,8.38,1.0662,4.7189,1.9044,1614,28030,7,1.0145,42,148977,29644
609,IOC,Mar 2024,5.56,10,23.53,0.7231,10.2823,1.6084,39635,31464,30,1.3318,40,132628,71099
610,IRCTC,Mar 2015,12.37,14,29.5,0,,0.9114,23,46,13,2.22,20,0,69
611,IRCTC,Mar 2016,13.83,14,34.87,0,,0.9513,295,7,19,2.71,40,0,288
612,IRCTC,Mar 2017,15.07,21,29.1,0,127,0.8324,432,94,11,1.9675,49,0,338
613,IRCTC,Mar 2018,15.08,19,23.14,0,124.3333,0.6322,64,40,11,2.3875,21,0,24
614,IRCTC,Mar 2019,16.52,20,28.85,0,254.5,0.7209,146,353,4,0.6694,98,0,499
615,IRCTC,Mar 2020,22.66,31,39.04,0,78,0.6985,417,8,6,0.8213,39,0,409
616,IRCTC,Mar 2021,24.07,24,12.84,0.0543,39,0.2464,-205,453,2,0.91,43,79,248
617,IRCTC,Mar 2022,35.13,47,35.29,0.0561,86,0.4838,282,242,8,1.1687,42,105,524
618,IRCTC,Mar 2023,28.41,36,40.6,0.0339,89,0.6958,495,317,13,1.5488,44,84,812
619,IRCTC,Mar 2024,26.02,34,34.4,0.0186,82.7368,0.701,667,215,14,2.0187,47,60,882
620,IRFC,Mar 2016,11.31,99,7.37,7.5925,1.3533,0.0693,-16376,2,188,0.2546,40,87503,-16378
621,IRFC,Mar 2017,10.32,100,7.78,8.8596,1.3097,0.0698,-19453,2,143,0.184,40,106395,-19455
622,IRFC,Mar 2018,22.18,100,14.75,9.6213,1.3905,0.0574,-28074,2,3,0.2134,18,134006,-28076
623,IRFC,Mar 2019,20.25,100,9.01,6.9495,1.3546,0.0539,-41747,1,2,0.2668,18,173933,-41748
624,IRFC,Mar 2020,23.78,100,10.54,7.7355,1.3141,0.0487,-62700,1,3,0.255,0,234377,-62701
625,IRFC,Mar 2021,28,99,12.3,8.9977,1.3933,0.0415,-89907,0,3,0.2748,31,323145,-89907
626,IRFC,Mar 2022,30,99,14.85,9.4748,1.4337,0.0451,-64417,5,5,0.3137,30,388440,-64412
627,IRFC,Mar 2023,26,99,13.8,9.3761,1.3543,0.0484,-28588,0,5,0.3419,32,418935,-28588
628,IRFC,Mar 2024,24.06,100,13.04,8.3784,1.3195,0.0549,7906,8,5,0.3763,31,412039,7914
629,ITC,Mar 2013,24.37,35,33.27,0.0044,111.787,0.895,3221,3881,6,2.9314,55,102,7102
630,ITC,Mar 2014,25.49,37,33.05,0.0089,484.3448,0.8643,4090,3254,7,3.426,54,242,7344
631,ITC,Mar 2015,25.19,37,30.81,0.0085,170.1209,0.8447,4568,5275,8,3.9571,52,269,9843
632,ITC,Mar 2016,24.24,37,22.26,0.002,205.3077,0.7588,5878,3921,8,5.3019,73,84,9799
633,ITC,Mar 2017,24.5,36,22.57,0.001,351.6122,0.7651,7376,3251,8,3.82,56,46,10627
634,ITC,Mar 2018,26.45,38,21.89,0.0007,163.1391,0.6763,6055,7114,9,4.3041,56,36,13169
635,ITC,Mar 2019,26.55,38,21.7,0.0002,290.3803,0.6738,7037,5546,10,4.8239,56,13,12583
636,ITC,Mar 2020,31.57,39,23.89,0.0042,268.6543,0.6388,8516,6174,12,5.3111,82,277,14690
637,ITC,Mar 2021,27.17,35,22.18,0.0045,338.6552,0.6678,18267,5740,11,4.9023,101,271,12527
638,ITC,Mar 2022,25.56,34,24.82,0.004,375.55,0.7856,13538,2238,12,5.0694,93,249,15776
639,ITC,Mar 2023,27.46,36,28.16,0.0044,356.4359,0.8263,13146,5732,15,5.5636,100,306,18878
640,ITC,Mar 2024,29.28,37,27.85,0.0041,362.9625,0.7723,18742,1563,16,5.9701,84,303,17179
641,JINDALSTEL,Mar 2013,14.9,31,13.89,1.1584,6.0347,0.347,-6069,9591,31,22.8516,5,24618,3522
642,JINDALSTEL,Mar 2014,9.83,30,8.39,1.6085,3.4023,0.2799,-8114,12694,21,24.8462,7,36368,4580
643,JINDALSTEL,Mar 2015,-7.48,28,-6.9,2.1624,1.4139,0.2568,-5535,6717,-14,23.1231,0,45501,1182
644,JINDALSTEL,Mar 2016,-15.86,18,-9.52,1.4427,1.032,0.2107,2071,2262,-32,35.644,0,46797,4333
645,JINDALSTEL,Mar 2017,-11.75,22,-8.45,1.5257,1.2633,0.2385,4852,1998,-25,32.6641,0,45850,6850
646,JINDALSTEL,Mar 2018,-4.85,19,-5.32,1.4139,1.5222,0.373,6293,1431,-15,31.3247,0,42962,7724
647,JINDALSTEL,Mar 2019,-5.14,18,-7.52,1.2329,1.628,0.5277,8195,832,-17,33.0773,0,39559,9027
648,JINDALSTEL,Mar 2020,-1.05,18,-1.24,1.1458,1.8325,0.4226,7338,1476,-1,31.5069,0,36824,8814
649,JINDALSTEL,Mar 2021,12.34,32,13.41,0.9401,4.085,0.4442,10077,1884,36,31.1912,0,29910,11961
650,JINDALSTEL,Mar 2022,13.22,30,18.99,0.379,7.2431,0.6676,13717,2331,56,35.2723,5,13502,16048
651,JINDALSTEL,Mar 2023,7.47,19,10.27,0.3371,6.5028,0.7664,3257,4090,31,38.706,6,13046,7347
652,JINDALSTEL,Mar 2024,11.8,20,13.41,0.3717,8.0046,0.64,-2336,8344,58,44.316,3,16472,6008
653,JIOFIN,Mar 2023,68.89,88,0.03,0.0065,,0.0004,945,1110,,5706,0,743,2055
654,JIOFIN,Mar 2024,86.52,84,1.15,0,198.8,0.0128,763,1441,3,2.1903,0,0,-678
655,JSWENERGY,Mar 2013,10.16,32,14.52,1.6726,2.918,0.4353,781,944,6,0.3783,36,10377,1725
656,JSWENERGY,Mar 2014,8.79,38,11.57,1.538,2.5506,0.4494,1906,363,5,0.4007,43,10106,2269
657,JSWENERGY,Mar 2015,14.53,39,18.06,1.2362,3.3597,0.4813,2972,422,8,0.4584,24,9294,3394
658,JSWENERGY,Mar 2016,14.86,41,15.05,1.5315,2.9166,0.3442,266,3272,9,0.5964,22,14862,3538
659,JSWENERGY,Mar 2017,7.54,40,6.01,1.3838,2.1039,0.2911,3091,762,4,0.6369,13,14349,3853
660,JSWENERGY,Mar 2018,1.06,34,0.77,1.0696,1.8956,0.3012,3719,215,0,0.6774,0,11883,3934
661,JSWENERGY,Mar 2019,7.49,31,5.79,0.8928,2.729,0.3525,2436,55,4,0.7204,24,10555,2491
662,JSWENERGY,Mar 2020,13.07,36,9.28,0.8449,3.1713,0.3318,2383,301,7,0.7093,15,9840,2082
663,JSWENERGY,Mar 2021,11.89,42,5.67,0.577,3.5279,0.2641,2670,1030,5,0.8835,41,8371,3700
664,JSWENERGY,Mar 2022,21.34,44,10.01,0.5135,5.3372,0.2676,1565,1387,11,1.0619,19,8943,2952
665,JSWENERGY,Mar 2023,14.32,32,7.94,1.3447,4.6872,0.2134,-4694,6778,9,1.1352,22,25051,2084
666,JSWENERGY,Mar 2024,15.02,47,8.28,1.5156,2.8514,0.1988,-1963,8197,10,1.2695,19,31573,6234
667,JSWSTEEL,Mar 2013,2.43,17,5.44,1.2672,3.1546,0.6644,411,5433,4,6.0088,30,21625,5844
668,JSWSTEEL,Mar 2014,0.78,18,1.9,1.6779,2.4734,0.6597,-3024,5618,2,6.9881,74,35527,2594
669,JSWSTEEL,Mar 2015,3.25,18,7.73,1.7386,2.7103,0.6184,504,7372,7,7.3564,19,38754,7876
670,JSWSTEEL,Mar 2016,-1.16,15,-2.54,2.2252,1.2374,0.5072,3040,3857,-1,6.301,-67,42204,6897
671,JSWSTEEL,Mar 2017,6.24,22,15.31,1.9135,3.2712,0.6318,2794,5094,15,7.5239,19,43334,7888
672,JSWSTEEL,Mar 2018,8.5,21,21.83,1.407,3.9824,0.7821,7850,4529,26,9.2709,16,39393,12379
673,JSWSTEEL,Mar 2019,8.88,22,21.62,1.3621,4.8828,0.7383,3246,11387,32,11.5598,16,47396,14633
674,JSWSTEEL,Mar 2020,5.34,16,10.71,1.6783,2.702,0.5563,-6804,19589,17,12.1591,15,61423,12785
675,JSWSTEEL,Mar 2021,9.86,25,16.84,1.3342,5.2189,0.5383,11087,7702,33,15.4848,25,62392,18789
676,JSWSTEEL,Mar 2022,14.3,27,31.11,1.0734,8.1952,0.7449,11522,14748,85,22.3578,25,72237,26270
677,JSWSTEEL,Mar 2023,2.49,11,6.3,1.2307,2.9022,0.7883,12593,10730,17,21.8256,25,80853,23323
678,JSWSTEEL,Mar 2024,5.13,16,11.55,1.1328,3.6591,0.7679,-2389,14467,36,25.4652,25,87984,12078
